Latitude,Longitude
34.31154,-117.21885
38.7622,-119.86184
34.67051,-116.99166
37.5039,-118.72036
34.21992,-116.99268
34.01244,-116.14202
38.95473,-120.1228
37.5934,-119.0071
34.20506,-117.04975
34.03026,-116.18244
34.01401,-116.1691
37.57636,-118.55015
37.5096,-118.7179
37.502,-118.56771
34.02343,-116.17777
34.09215,-116.16403
34.11765,-116.10929
34.12702,-116.11507
34.03343,-116.20185
36.0836,-121.40372
33.95941,-116.01935
40.83784,-121.92834
32.98726,-116.94977
37.73371,-119.56956
34.08779,-116.13661
37.51828,-118.57243
37.52113,-118.57268
34.00156,-116.13485
37.74495,-119.5538
38.65852,-122.58663
32.8255,-117.051
37.49933,-118.71912
38.7991,-120.1361
37.8453,-119.444
33.76989,-116.69427
37.3029,-118.5249
34.2048,-117.0516
34.3067,-117.2281
37.029,-119.38392
36.06681,-118.52882
34.0242,-116.1582
39.32288,-120.31851
37.92771,-120.45864
34.00131,-116.05037
33.75919,-116.681
35.4067,-116.6027
38.87904,-120.01293
36.595,-118.2159
33.76958,-116.69484
34.10245,-116.96512
33.771,-116.696
33.71885,-115.80655
32.9599,-116.572
34.03185,-116.04173
33.0058,-116.96749
34.01287,-116.18063
33.98512,-116.05645
34.46792,-119.66576
37.02938,-119.38526
37.37165,-118.68405
37.5925,-119.0138
36.6071,-118.1328
34.05385,-116.1762
34.09514,-116.1586
38.65333,-122.62282
38.64891,-120.70634
34.02598,-116.05111
33.77027,-116.69477
34.22847,-116.97682
40.83479,-123.7177
37.81125,-119.10663
38.8003,-120.13695
39.32428,-120.65001
37.36414,-118.68441
36.59295,-118.23459
34.0087,-116.0098
37.90409,-119.40542
39.326,-120.5643
33.9934,-116.06892
34.4818,-117.1293
34.0015,-116.0204
34.30521,-116.87816
34.01799,-116.16431
34.09524,-118.73109
33.75985,-116.68513
34.51328,-118.40175
38.80482,-120.00376
37.48991,-118.56666
34.1963,-116.72273
34.01005,-116.05528
34.21994,-116.99222
34.3199,-117.4961
33.00489,-116.96658
37.52247,-118.57346
37.72843,-119.6246
34.0935,-116.1561
34.0307,-116.146
33.99862,-116.1477
36.54616,-118.2089
37.41426,-119.44788
40.42155,-120.67468
34.09627,-116.15662
37.84424,-119.44761
34.04025,-116.19743
34.58356,-116.98356
37.74908,-119.58015
34.3078,-116.8781
39.20153,-120.26467
37.51235,-118.57119
39.32564,-120.31425
37.85617,-119.44067
34.02795,-116.17773
34.12544,-118.92721
34.12585,-118.92331
37.52349,-118.57518
37.7144,-119.6347
34.50546,-116.79995
38.93997,-120.12315
34.51723,-116.99
34.4643,-119.7127
37.8795,-119.41345
34.4705,-119.2512
36.58651,-118.24075
34.01415,-116.16906
33.95977,-116.01952
34.3079,-116.8786
34.10114,-116.13393
33.9605,-116.0187
37.38349,-118.6758
34.66386,-116.97811
37.52003,-118.57181
34.10966,-116.17254
34.03327,-116.18443
33.83801,-117.17285
37.51236,-118.57069
34.09567,-116.15851
36.60506,-118.12842
34.09375,-116.1613
37.34135,-119.41627
34.57585,-117.05694
37.45412,-119.53783
34.02451,-116.15802
34.30348,-117.22328
37.72639,-119.60146
34.314,-116.87958
34.05296,-116.17629
37.15827,-119.2899
37.78867,-118.91166
34.02195,-116.17567
40.50019,-123.1
34.4813,-117.1294
34.30177,-117.21446
34.29838,-116.90315
34.36014,-117.85934
34.04347,-116.14372
37.34099,-119.41971
40.1927,-121.72595
34.09803,-118.73435
40.526,-121.47704
37.74702,-119.56893
37.07347,-118.96127
37.73648,-119.47885
38.77337,-120.31038
37.41488,-119.45496
34.30908,-116.87825
37.41366,-119.44848
33.98991,-116.16346
34.48239,-117.13168
34.04918,-116.18499
33.9453,-116.06003
34.27148,-116.98311
34.30186,-117.22443
36.58255,-118.11324
37.33448,-118.57811
36.4759,-121.18616
33.25403,-117.12503
34.34024,-117.98041
38.8463,-120.0679
34.0258,-116.1522
34.0933,-116.15514
35.13589,-120.12776
34.08063,-116.14308
34.04971,-116.17459
39.3281,-120.5654
37.72933,-119.63783
34.01676,-116.17215
38.95299,-120.11468
34.66845,-116.99064
38.77074,-119.85133
33.96024,-116.02029
37.81564,-119.48839
34.4679,-119.66594
37.51005,-118.5696
37.38198,-118.67745
38.77333,-119.83518
34.01984,-116.17534
34.47655,-116.8188
33.96768,-116.08654
34.12817,-116.07306
39.32704,-120.31368
34.0835,-116.1406
36.7983,-118.68436
37.7165,-119.6363
34.19485,-117.08929
34.03348,-116.03278
33.03247,-116.99688
38.64162,-122.58256
37.29982,-118.52109
34.66498,-116.97897
34.02386,-116.15132
37.72264,-119.70258
37.50462,-118.56665
37.22789,-122.10573
37.72769,-118.56614
41.17015,-122.32781
38.80235,-120.1392
34.09367,-116.16107
36.58529,-118.11285
36.58315,-118.10411
36.60323,-118.12984
37.8467,-121.92671
37.50354,-118.56722
37.86932,-119.42588
37.52666,-118.57491
34.0542,-116.176
37.28923,-122.16472
38.34149,-119.92503
33.03084,-116.99537
37.60217,-119.01851
33.9917,-116.1388
33.9571,-116.1205
37.52049,-118.57225
39.325,-120.64942
34.02494,-116.15472
39.31532,-120.31699
37.50372,-118.56729
34.08103,-118.75246
34.02513,-116.15617
37.7306,-119.619
37.74798,-119.59857
39.2421,-120.20127
38.77531,-119.87608
36.48589,-121.19804
34.01715,-116.14465
34.2483,-117.03917
37.73296,-119.56602
37.38916,-118.67362
37.71881,-119.72059
38.7875,-120.2441
34.2235,-116.9435
34.30504,-117.22496
34.51361,-118.40219
39.44101,-120.65802
37.3822,-118.6724
34.01678,-116.17473
34.06338,-116.22521
37.38357,-119.44145
37.50569,-118.71764
37.92614,-120.46348
33.95903,-116.01814
34.0691,-116.15406
34.08182,-116.14139
36.47318,-121.18722
40.85373,-123.70898
37.93656,-119.22827
34.00448,-116.05887
37.7655,-122.4368
38.77639,-120.3085
37.71483,-119.71478
35.82176,-118.45753
34.30181,-117.22009
32.62226,-116.07191
34.02559,-116.1574
34.46829,-119.66539
34.23127,-116.96138
34.66426,-116.97899
37.51273,-118.57124
34.0481,-116.1021
34.09302,-116.15404
34.4813,-117.1292
40.0467,-120.88407
38.8802,-120.2893
37.83972,-119.4537
34.08111,-116.14794
40.85307,-123.71114
34.01677,-116.16144
34.23141,-116.96122
34.03989,-116.19486
36.58454,-118.11301
33.04988,-117.09425
34.59278,-119.3331
37.87303,-119.40109
34.02309,-116.17802
34.30669,-117.22517
37.37104,-118.68502
34.04253,-116.14939
34.08356,-116.144
37.87652,-119.41311
37.72798,-119.71201
34.36331,-117.87789
37.91082,-119.42044
37.3129,-118.13831
37.85505,-119.42899
37.84904,-119.44691
34.07028,-116.04411
39.32231,-120.31924
34.6638,-116.97777
38.84407,-120.04437
39.3052,-120.51592
37.77473,-118.92509
40.77,-123.5033
38.7751,-120.3095
37.8409,-119.43998
38.6484,-120.70573
35.97011,-117.90885
37.7478,-119.559
34.0949,-116.1649
37.4631,-118.7459
38.79902,-120.13638
37.6893,-119.7334
34.04177,-116.14396
35.2495,-115.2949
37.90522,-119.40754
34.01866,-116.17982
37.83546,-119.4577
37.37248,-119.42838
36.60725,-118.10743
34.06395,-116.15202
33.96047,-116.02047
36.60731,-118.13019
37.79063,-119.08173
33.95945,-116.11862
41.3629,-122.6921
37.74268,-119.60709
35.30246,-120.69563
34.09229,-116.16381
32.6913,-117.012
37.52328,-118.57385
34.01232,-116.17133
37.5176,-118.5717
37.51821,-118.57169
34.02607,-116.17785
34.01466,-116.14454
33.99942,-116.14657
38.65311,-122.61376
36.61554,-118.10754
34.02046,-116.17247
37.2408,-122.0978
37.52751,-118.57443
37.14469,-119.31008
37.84942,-119.43165
37.38475,-118.67993
34.33569,-116.39259
34.27516,-116.98823
39.32665,-120.31623
34.09053,-116.13802
37.88583,-119.40633
34.66777,-116.98531
34.00727,-116.05138
36.65368,-118.86742
34.01051,-116.17118
34.05953,-116.1704
35.96965,-117.90927
38.8014,-120.13299
38.66885,-120.13085
36.55611,-118.26354
37.31155,-118.83383
38.77335,-120.31005
36.62478,-118.30513
38.127,-119.4237
37.77616,-118.96503
34.02081,-116.05681
40.393,-121.3078
37.39612,-118.67089
34.01343,-116.16796
37.7202,-119.71948
37.88573,-122.62965
34.30297,-117.22306
34.3047,-117.2271
37.10179,-118.98803
37.2818,-118.6444
33.76108,-116.68221
39.44184,-120.65722
34.09668,-116.04739
34.0437,-116.14234
34.0462,-116.1445
34.0201,-116.16754
34.00279,-116.13468
34.02796,-116.14458
34.07411,-116.14171
36.47816,-121.19378
33.00533,-116.9666
36.92802,-119.09471
36.60846,-118.1326
34.67118,-117.003
33.77158,-116.69558
37.37663,-119.42918
36.60384,-118.12516
37.2265,-122.1053
33.98874,-117.30825
37.1669,-118.6715
34.06358,-116.1733
34.58618,-119.27428
34.0322,-116.14779
37.71964,-119.71964
37.07354,-118.97155
34.6713,-117.00487
34.4965,-119.85233
39.24013,-120.19339
38.9506,-120.1165
37.72621,-119.71165
37.52246,-118.57309
39.33937,-120.32424
38.77622,-120.30784
37.45582,-118.64929
37.84392,-119.45002
34.02465,-116.15513
33.61641,-117.42735
37.72652,-119.71267
34.56176,-117.1218
37.37509,-118.68218
34.0,-116.04575
33.62509,-117.42729
37.91597,-119.44078
40.85491,-123.71361
39.32835,-120.56524
37.0749,-118.4729
38.83003,-120.0368
34.24016,-116.96914
36.59,-118.291
34.04129,-116.14324
37.88375,-119.41002
34.00346,-116.14961
38.5684,-122.4406
34.06911,-116.04105
34.06091,-116.17034
33.0315,-116.99465
36.48248,-121.19786
34.01748,-116.17877
40.42032,-120.67251
37.5137,-118.5702
34.10523,-116.22744
34.0277,-116.1531
37.60194,-119.03294
34.03377,-116.13894
32.90539,-116.81943
36.43899,-118.7631
34.412,-117.8573
36.7893,-118.67289
33.98061,-116.01417
34.4786,-119.6029
34.01901,-116.17117
39.43583,-120.66258
38.77567,-120.30876
34.46778,-119.24245
37.52662,-118.57462
34.66667,-116.98513
34.07549,-118.6513
34.3635,-117.8797
33.99912,-116.11919
33.9666,-116.0862
34.51406,-118.40158
34.56197,-117.12197
36.60644,-118.1295
37.38403,-118.67725
40.79552,-123.52377
38.79582,-120.14006
34.01924,-116.16711
34.0454,-116.1525
37.73159,-118.56783
33.98589,-116.05741
33.94422,-116.05694
37.69835,-119.72379
34.66582,-116.97773
34.3089,-116.87811
37.87923,-119.34557
37.5922,-119.0135
34.05623,-116.17811
34.1254,-118.92762
37.39008,-118.67358
36.59326,-118.22929
34.05266,-116.13742
37.39152,-118.67212
37.0784,-118.97169
34.02158,-116.17704
39.32704,-120.64695
34.02557,-116.14595
34.56445,-117.1214
34.02513,-116.15095
33.9982,-116.14634
34.46412,-116.80903
37.926,-120.4635
33.03135,-116.99701
38.79911,-120.137
38.91564,-121.01437
36.50052,-121.20317
37.73363,-119.64911
41.17689,-122.33692
34.56223,-117.12532
34.0942,-116.0497
34.01496,-116.15944
37.85919,-119.42859
34.31031,-116.88189
34.08943,-116.15827
39.24643,-120.20263
34.0181,-116.16141
37.73231,-119.56492
37.52319,-118.57505
37.85203,-119.46983
34.02441,-116.15027
34.6698,-116.99321
37.71922,-119.68182
37.9092,-118.81529
37.73051,-119.63829
34.58121,-117.06422
37.88158,-119.40056
32.75225,-116.28029
34.02934,-116.14453
34.02283,-116.15688
37.45399,-119.53479
34.05701,-116.17837
36.60417,-118.125
34.3082,-116.8785
34.31382,-116.87949
37.51323,-118.57036
37.7147,-119.63079
37.2257,-122.0984
37.90744,-118.81632
37.90844,-118.81428
36.6141,-118.8049
33.16204,-117.05318
38.7614,-119.86179
37.92637,-120.46105
37.32637,-119.40835
40.85241,-123.70627
37.38435,-118.67654
38.77473,-119.83596
37.51367,-118.57129
34.02238,-116.16053
34.21685,-116.9842
34.10048,-116.13234
41.14219,-124.15947
34.12531,-118.92429
33.98439,-116.15238
37.36508,-119.41313
38.32968,-119.55493
34.02684,-116.1417
36.47191,-121.18678
37.6058,-119.0235
34.1259,-118.9264
33.99403,-116.0693
37.66923,-119.8415
37.3761,-118.6817
35.58275,-118.53797
36.62001,-118.11495
34.03095,-116.20478
39.32275,-120.31836
34.66389,-116.97801
37.30317,-118.52444
40.4206,-120.67313
34.08348,-116.14258
32.75686,-116.58849
34.0372,-116.14386
32.99669,-116.96206
34.2271,-117.25348
34.09365,-116.15436
37.81203,-119.10724
34.04779,-116.14372
34.56186,-117.12186
33.99973,-116.05138
34.01344,-116.1712
34.03086,-116.04782
37.3684,-118.6892
38.94417,-120.13159
37.41569,-119.47282
34.02191,-116.17735
36.43888,-118.7632
34.2088,-117.0481
35.13603,-120.12776
36.5855,-118.11236
37.51056,-118.56897
37.33382,-119.39864
33.9894,-116.14343
34.08453,-116.13964
34.0286,-116.1829
33.95987,-116.01732
38.88127,-120.28982
37.44279,-119.53353
41.04433,-124.12284
40.77919,-122.00285
34.30221,-117.21352
37.52424,-118.57405
34.0213,-116.1728
36.10721,-118.48021
34.1259,-118.92322
39.32644,-120.64865
34.12537,-118.92629
40.3931,-123.32927
34.0117,-116.0533
37.78906,-118.91136
37.9262,-120.4632
34.30345,-116.87873
34.03955,-116.18571
34.04045,-116.17781
37.59625,-119.0136
33.99423,-116.059
37.59336,-119.00643
38.7863,-120.2433
38.6,-123.36072
37.72406,-119.71395
37.7507,-119.59446
40.7796,-122.0017
33.99917,-116.05184
38.65119,-122.61473
38.40269,-119.45401
34.21039,-117.04994
39.25458,-120.18899
39.25901,-120.23215
37.84449,-119.44702
32.8187,-117.056
33.00766,-116.96944
33.9992,-116.0533
34.10248,-118.74986
34.1195,-118.9383
34.33839,-116.49493
38.7876,-120.2445
34.06487,-116.14877
33.00713,-116.96811
33.00856,-116.97276
34.02196,-116.06769
40.85175,-123.70888
36.48501,-121.198
37.52586,-118.57401
37.93767,-119.22564
37.42789,-118.64268
39.32955,-120.56692
36.61009,-118.1348
36.6072,-118.13424
34.3019,-117.22237
34.02166,-116.1788
37.8471,-121.9258
34.66961,-116.98682
37.862,-119.42182
34.30826,-116.8841
36.47809,-121.18544
37.75124,-119.59748
34.4788,-119.602
34.03977,-116.1487
34.01,-116.0557
34.05664,-116.17796
34.19764,-118.96341
37.74724,-119.57128
34.11803,-118.9376
32.8242,-117.051
34.03187,-116.14073
34.08024,-116.14093
34.0925,-116.1576
37.39203,-118.67131
39.31704,-120.32423
39.89562,-120.17209
34.031,-116.1466
34.30456,-117.2239
34.27282,-116.99103
37.49784,-118.56446
34.27493,-116.98787
37.51271,-118.57042
36.54357,-118.76373
38.652,-122.61094
34.0158,-116.16907
38.95114,-120.11779
34.02932,-116.05236
33.03112,-116.99943
34.01032,-116.18083
33.34171,-117.13876
32.62254,-116.07289
37.71772,-119.71881
34.23205,-116.96293
34.20673,-117.07563
33.00759,-116.96769
34.0966,-116.1576
37.8936,-119.39021
34.02434,-116.16968
37.50313,-118.72017
34.30789,-116.878
33.00639,-116.96139
34.52691,-118.40171
39.32293,-120.32203
36.11985,-118.50838
34.07049,-116.1588
34.00947,-116.05374
38.91523,-121.01489
34.56055,-117.12563
37.2319,-122.0934
34.01036,-116.17115
34.01516,-116.18899
37.50342,-118.56721
37.17965,-118.56409
37.7751,-118.935
33.9906,-116.14114
38.84626,-120.06185
34.57635,-117.06266
32.62245,-116.07221
37.6011,-119.0213
37.6606,-119.0873
34.01491,-116.14407
39.31633,-120.31906
37.45449,-119.53431
37.46302,-118.74537
37.7229,-119.69923
34.01242,-116.16858
36.10673,-118.48166
37.72983,-119.56356
34.03981,-116.17688
34.08355,-116.14213
34.02001,-116.16808
34.55975,-117.12091
37.37319,-118.68261
34.00737,-116.0562
34.48214,-117.1317
38.76132,-119.86108
37.88511,-119.42145
37.51085,-118.56962
34.51342,-118.40122
36.60623,-118.13261
34.10253,-116.96527
34.01879,-116.16653
32.7555,-116.591
34.0898,-116.23412
37.0848,-118.95597
34.00145,-116.13631
34.66955,-116.98871
38.7666,-120.3234
34.01657,-116.17059
37.37403,-119.42991
38.76886,-119.85429
36.60514,-118.1272
34.05146,-116.14733
33.62624,-117.42828
37.75604,-119.59553
34.30438,-116.87611
34.66552,-116.97894
40.4827,-121.51061
33.99384,-116.13921
34.10272,-116.96493
34.02889,-116.18371
32.8261,-117.051
34.20982,-117.0503
33.16195,-117.05335
34.09602,-118.73011
34.03357,-116.03978
36.60451,-118.12699
34.07931,-118.65874
35.85105,-118.27195
34.66429,-116.97998
39.335,-120.3354
37.7805,-119.0755
34.05878,-116.17449
39.7055,-120.6222
39.32726,-120.31742
37.81131,-119.1068
34.01898,-116.16696
38.91522,-121.01422
34.0131,-116.1433
37.37384,-119.42782
34.0145,-116.1713
34.1737,-116.7177
37.72876,-118.56771
36.48483,-121.19772
37.7891,-118.9141
33.99019,-116.14432
37.72966,-119.62316
37.3849,-118.67544
34.0207,-116.05337
37.22654,-122.10116
34.01978,-116.17158
39.32346,-120.31294
34.2401,-116.96929
37.78916,-118.91371
34.30479,-117.22732
34.018,-116.0637
37.5958,-119.0134
32.603,-116.90708
34.01183,-116.1733
37.88103,-119.35106
33.99344,-116.13893
34.00274,-116.057
34.02712,-116.15094
34.0079,-116.0588
34.29915,-117.21754
37.9437,-119.22698
34.01661,-116.16386
34.3084,-116.8789
35.30308,-120.69602
33.76081,-116.67368
34.30522,-117.2253
34.01161,-116.14659
34.66525,-116.97824
34.66528,-116.97734
38.64263,-122.58258
34.3219,-116.5059
35.12886,-120.11783
34.3082,-116.8788
33.94611,-116.05961
34.05275,-116.13866
37.3026,-118.53097
36.60814,-118.13511
34.05234,-116.14056
34.01667,-116.16367
33.99446,-116.14002
34.00051,-116.14604
33.75941,-116.6846
34.5136,-118.4021
36.54275,-118.76663
37.31609,-119.40244
39.24478,-120.20282
37.38612,-118.68303
37.6024,-119.0197
34.01063,-116.17111
34.66618,-116.9796
32.62636,-116.08077
37.41796,-119.44219
37.6478,-119.003
34.0924,-116.1569
34.0041,-116.05903
36.5871,-118.24813
36.47038,-121.18195
34.02522,-116.15058
34.03321,-116.04364
38.78867,-120.24518
34.10639,-118.89515
34.01805,-116.17059
33.9893,-117.3086
33.98252,-116.01193
34.07191,-116.15779
37.33438,-118.57653
34.27505,-116.98781
34.01207,-116.14334
40.39301,-121.30498
34.56167,-117.12492
34.4813,-117.1295
34.09188,-116.13731
37.73705,-119.61
37.71404,-119.63226
33.76003,-116.681
37.66453,-119.18032
34.66463,-116.98358
41.60628,-124.10492
37.38422,-119.43948
37.3733,-119.4277
33.75985,-116.68542
34.51352,-118.40239
33.00591,-116.96309
39.32485,-120.31463
34.51315,-118.4012
33.9867,-116.04526
37.51818,-118.71324
34.3045,-117.22383
34.56238,-117.12434
34.49426,-119.79343
37.83861,-119.45331
34.01938,-116.1667
34.46993,-119.24743
39.24416,-120.20261
37.446,-119.53428
37.87279,-119.40427
34.1189,-118.943
34.66477,-116.97868
34.47598,-119.67946
40.52782,-121.48046
37.87804,-119.41351
33.99294,-116.05812
34.30869,-116.87815
37.7554,-118.7487
41.1667,-122.32577
36.01393,-118.34703
38.86367,-120.21887
33.2525,-117.12329
38.80522,-120.00333
37.77428,-119.13005
37.49995,-118.7207
39.33618,-120.33509
34.27822,-116.9698
34.00677,-116.0571
33.75963,-116.68023
39.31955,-120.31851
34.56116,-117.12144
37.81325,-119.10804
34.01396,-116.14343
34.01987,-116.16352
34.3091,-117.20726
37.56439,-118.62324
34.07226,-116.1721
33.99771,-116.14665
34.01302,-116.16798
34.02117,-116.1629
34.09534,-116.15935
38.87895,-120.01327
37.52313,-118.57433
34.20809,-117.04993
37.90166,-119.40541
33.6321,-116.6414
37.5171,-118.72005
36.58615,-118.11438
34.0322,-116.0403
34.01894,-117.41637
34.09567,-118.72976
33.95432,-116.01995
34.00707,-116.05677
37.86252,-119.39973
37.50277,-118.56752
33.77166,-116.69612
34.30494,-116.87789
34.0262,-116.1503
34.01826,-117.41606
34.0017,-116.0203
36.59907,-118.11575
37.03685,-119.40718
34.01331,-116.14305
37.52468,-118.5742
34.0148,-116.163
41.36368,-122.69241
33.96004,-116.01714
34.24218,-117.05874
33.94492,-116.06057
37.73006,-118.5666
36.65275,-118.86456
37.87812,-119.35278
34.51348,-118.40257
40.48251,-121.50915
34.30849,-116.88063
34.0223,-116.0546
34.02293,-116.17802
38.9389,-120.12469
33.76989,-116.69436
39.32993,-120.64268
34.07859,-116.1451
37.71956,-119.67716
37.50561,-118.56916
37.03721,-119.40731
33.8298,-116.57074
36.01391,-118.34698
37.9078,-118.81548
34.01812,-116.17496
37.4146,-119.47772
34.0662,-118.55951
33.99851,-116.11956
37.21579,-118.55674
34.20483,-117.07718
36.60526,-118.12798
37.6057,-119.0216
40.39393,-123.32998
34.00462,-116.05884
34.02196,-116.06768
34.20901,-117.0485
41.6065,-124.1051
32.631,-116.0788
38.76946,-119.85281
38.84534,-120.0565
37.37539,-118.68268
34.0193,-116.1662
34.66524,-116.9874
34.09524,-116.16419
34.02475,-116.17982
35.82193,-118.45733
34.2744,-116.9875
33.75867,-116.67907
34.01314,-117.41548
33.34171,-117.13773
34.27679,-116.85345
32.92698,-117.17717
34.30467,-117.22423
39.30406,-120.51595
34.01885,-116.16599
39.326,-120.64952
36.60691,-118.12878
38.84593,-120.05746
34.2084,-117.05
37.23188,-122.09379
33.77097,-116.69547
34.08954,-116.23419
33.84293,-117.15071
34.006,-116.0572
36.58512,-118.11216
39.4556,-120.0064
40.47768,-121.52266
34.10202,-116.96535
36.58249,-118.11309
33.94967,-116.06993
34.10728,-116.18698
37.77632,-118.96599
41.26597,-122.31137
33.96615,-116.08673
39.24665,-120.2028
38.83566,-120.01101
38.22472,-119.92743
37.50873,-118.56781
32.90499,-116.81671
37.33698,-119.41271
37.50892,-118.56911
37.87456,-119.48339
34.02721,-116.15051
34.01215,-116.17539
34.56456,-117.12221
37.93466,-119.22662
36.59125,-118.57215
34.02851,-116.1785
39.4443,-120.6542
37.51965,-118.57258
34.03824,-116.1466
34.07736,-116.1377
32.85126,-117.02071
37.8846,-119.40825
33.75799,-116.68041
34.0214,-116.06832
34.06605,-118.55972
33.99838,-116.14639
39.3263,-120.64787
34.0148,-116.1664
34.6652,-116.97708
39.32862,-120.64765
33.76038,-116.68417
37.75604,-119.5941
37.72955,-119.63438
34.30102,-117.22853
34.04798,-116.13913
37.50247,-118.56786
34.23136,-116.96129
34.01859,-116.14872
38.40273,-119.45365
34.11643,-118.94038
34.66955,-116.98706
38.65407,-122.61897
34.05425,-116.17459
34.01793,-116.16382
34.31382,-116.87971
34.02062,-116.0532
34.6695,-116.98861
37.13742,-118.59774
34.01876,-116.17999
39.44587,-120.65838
38.8458,-120.06407
35.29991,-120.6929
39.32039,-120.65214
35.45777,-118.77962
34.03535,-116.1406
37.86406,-119.41946
34.66442,-116.97634
37.5992,-119.0197
38.94296,-120.12094
37.92796,-119.23272
37.75141,-119.58431
37.22678,-122.10071
34.02373,-116.16559
36.7372,-118.8607
37.6026,-119.0203
34.02271,-116.17773
34.01998,-116.18453
34.025,-116.1971
34.03627,-116.14685
37.2261,-122.0991
34.67094,-116.98414
37.77432,-119.49888
39.86276,-121.38739
37.88873,-122.63286
34.219,-117.05896
40.86129,-123.71754
39.32611,-120.57861
37.52202,-118.57303
34.11817,-116.08306
34.0115,-116.14631
38.65216,-122.61945
34.01591,-116.16709
37.51236,-118.57093
37.78885,-118.91143
36.55581,-118.59402
37.42517,-118.81251
34.30473,-117.22363
34.01773,-116.17539
39.2468,-120.20286
33.75984,-116.67601
37.3734,-119.4276
35.3467,-120.8252
34.02054,-116.05297
34.06345,-116.14818
33.94995,-116.07517
37.93738,-119.22791
39.32733,-120.56624
34.31195,-116.87922
39.89568,-120.17197
40.48009,-121.5243
32.90468,-116.8186
34.02749,-116.15106
37.88057,-121.98549
34.4777,-119.6817
37.2282,-122.1079
34.1432,-118.1835
36.43853,-118.76352
37.88397,-119.43086
39.3251,-120.31435
37.73217,-118.56843
34.03906,-116.17736
34.00192,-116.05871
37.89205,-122.26333
34.47856,-119.70598
36.10825,-118.48129
33.98841,-117.29499
34.30504,-117.2263
34.01456,-116.16825
36.59682,-118.27436
36.60676,-118.12916
39.32192,-120.31447
34.01366,-116.16672
40.85341,-123.71084
34.2286,-116.97694
34.07734,-116.14081
35.30086,-120.69528
36.60367,-118.12646
34.04871,-116.20029
36.43946,-118.76421
34.47898,-119.7066
38.76953,-119.85358
34.09258,-116.15315
36.49082,-118.57747
34.30187,-117.21421
32.99507,-116.96965
37.38205,-118.67779
34.01886,-116.18016
34.67068,-116.98328
34.5806,-119.2606
34.07095,-116.04
35.40419,-116.60443
34.67191,-117.00398
33.9863,-116.1602
34.56471,-117.11726
34.0963,-116.1522
41.16935,-122.32737
37.41442,-119.47675
33.00503,-116.96596
38.47912,-123.1641
38.65153,-122.61885
34.0937,-116.16886
36.48925,-121.19833
34.0527,-116.17472
34.01374,-116.1668
38.84514,-120.05616
37.50943,-118.56942
