Latitude,Longitude
59.1685736609608,-136.5593743158251
31.931441788183673,-95.51336088925217
56.50040576350381,-158.42143482193634
64.7902082949603,-143.00726165669988
45.135464368675166,-67.54244743432325
69.12029818429876,-151.20881380330337
36.22955773717792,-121.75323784022933
68.34853650964163,-163.80520032994278
44.80212584079341,-120.19660207874338
29.628696059500292,-96.7803195453456
45.24935279559128,-109.51711987942755
36.49942984425003,-110.65253590771268
67.33311118103151,-152.75667954789972
65.66200061012282,-164.86197226335696
42.08901112860321,-76.90769717463544
68.22307987729853,-148.99341673225635
46.96590018422014,-117.4701766429742
42.60532082084075,-112.05513642908622
40.146773901108794,-101.52242958351863
43.439008395709465,-71.83333806187943
38.53074594881386,-98.64730211957264
39.84095491975212,-99.51687667612532
42.63684258729428,-100.42144518871716
33.93415349285746,-111.32656722952296
37.36563024113931,-122.21680273449024
32.47312898428474,-87.60384292107916
42.040536837973065,-79.73844921756543
41.16268519562878,-97.12235232528846
46.38164178587081,-88.76716349074829
29.975934773933695,-82.35937023444629
48.93955134877083,-113.60082739922011
32.54625824370061,-81.68234008683757
34.126183060314276,-80.29658246233998
63.46253092752458,-153.9209572748441
68.6651531500965,-155.50156114735074
39.94861106151548,-123.08934853431268
48.689340707743426,-112.80257093923662
39.612422927233744,-116.8140448091983
37.759629857929816,-112.56985550850008
38.110917074718216,-104.23537178322626
34.011549762937214,-89.89378899875759
31.388381832672714,-93.28526062359761
41.14721322505514,-76.89977436924312
31.431529181530145,-105.89242851998856
43.24895769278643,-109.06291208635338
38.74135472789802,-86.35717285148128
37.57217142682394,-88.21611544648823
56.97439549645482,-135.0623484739175
44.448719899169724,-120.52247334796824
58.14449889933799,-156.72694982769343
39.5272416175212,-110.4658553759336
46.250671473824,-94.11245711135658
37.32338833888737,-98.57344874240113
31.23273152089027,-103.86523973788434
42.74882640343603,-76.4883929582591
36.579606463798086,-115.13025527628399
47.65317807070255,-101.87554642694163
33.03474769761902,-111.65337923180086
42.320164675336954,-118.24676730665246
33.0303654655695,-107.06671459090053
61.93343295891516,-157.01767344973058
70.39326506128612,-150.40980971752361
59.947652421835,-158.85365942859562
69.56145097175082,-151.62179661859233
33.121206889351555,-109.69715201367005
47.16261474261515,-105.9179736066013
63.072810146149365,-146.93755862078535
42.63010269678604,-117.3341525346
63.94132788886621,-143.64478554257335
38.30251871225336,-93.19446445443057
48.73276851523755,-106.40694451782112
42.36177385783419,-90.23286711416287
48.74404249592806,-121.15066289169168
47.6797190892174,-110.396508282667
37.69257001622525,-95.17136299630154
33.25718880270064,-104.55762719215078
43.86243528077582,-73.28270594254396
34.52409458112474,-111.5113205928502
47.74015391332699,-119.77425147110594
60.50316093817517,-146.90690511091168
68.64139823148605,-146.000200179508
67.73947551276858,-161.56815718065073
39.769464087042905,-83.1294931490921
37.79419169949331,-77.98446294508128
43.0628483963561,-109.38766124247596
48.177072130036684,-121.61119897660366
56.82815885209176,-134.95161099358324
33.45410252260691,-85.58010441084691
35.16716999476999,-107.80647699757654
34.00779786449009,-97.62702655270421
64.65427321214534,-156.0871450053152
36.20314957254075,-93.2722762783897
28.194256712132173,-98.67050602788446
40.920603139024166,-106.59320740158371
41.85783696056537,-77.77188085056552
70.14994419134773,-149.90662054368835
34.72008700071706,-119.29225705874123
61.34690030874616,-160.23969351540677
39.036151910905765,-91.86258583204433
37.68413356972723,-79.98521530596341
41.638496278425606,-91.38218038317144
43.78775632026098,-120.06110909676732
45.868368355810276,-121.21302543896735
40.54726309418198,-116.19990817091303
66.89321078905542,-145.6864571093372
63.32929591080139,-141.46568707092604
59.77197863440155,-153.87716811414924
34.544035170239724,-83.64117026506696
48.093350298814585,-108.96344253249273
45.22541979871913,-121.12467270516159
60.690991054321884,-160.92113898619425
30.511574767572814,-103.79401879272281
44.49175947778344,-106.12806982178287
43.188937362257406,-100.98959485452647
46.264238463619876,-105.62407362785856
47.218724714062155,-68.71235189646984
34.110771647380446,-103.44093255997787
47.99522162302604,-104.19555569337999
32.12427347156303,-91.43694112450825
69.31994572923782,-151.49069121173255
48.88816569226528,-101.644757199779
59.604001837738025,-160.37275812080262
47.411132945016504,-93.7390842398453
37.151413840539306,-83.96571933897465
47.08161644265671,-103.65637589780209
44.036057272287465,-99.37953703286871
34.96453315779645,-114.52569208177644
66.1670477305086,-144.72079623530516
70.03391850720108,-143.36989969765574
62.40839186219169,-145.20127644485808
39.12851178299812,-118.42618616448212
67.491253505455,-141.2515690476381
39.64768109228205,-119.84983611991282
42.41995461875399,-73.73856843337875
33.75806263188426,-100.12549178348398
70.55192490150624,-157.88177074491216
36.976357901640064,-85.8674759756199
32.99679276317796,-106.45090431656139
43.57897395746878,-106.58476931684949
47.336969946314284,-118.75571580006816
63.96782070259145,-155.6831723844329
40.97076071620897,-119.96041970564744
36.777144755853,-113.07874479663282
39.00073796339689,-102.27918930675372
62.53202651917664,-149.41741808046046
35.05870157681261,-101.69248403838345
42.752319543326976,-76.41933908903516
61.53374585595569,-144.23489657765904
34.83727581879567,-99.60345077908707
38.16064397926904,-113.20023209924464
28.1416349003991,-99.34514990007439
64.76670833713982,-150.33855681587448
34.63932773761363,-107.03806727784708
37.05740400843291,-105.51320007418312
35.397478811821244,-100.49146689927655
41.18443326801862,-84.72842140280208
65.10076343942758,-155.60267487724283
41.026664666872485,-111.1371099585617
41.274597049485095,-79.88752499935396
35.9876221305404,-80.13166520720353
48.28591234655792,-102.91531145110645
38.367462107053896,-88.16327181749337
34.50800542672002,-119.52603270569435
34.77466269855964,-105.63023427959958
37.294444986888905,-80.80537465164583
31.176260102691224,-81.5135705671643
62.457064707361084,-152.21118874624108
34.16913942478292,-109.56099307275717
34.512109951535635,-98.2881426364547
42.64335492480423,-108.6134520112257
31.29247624035679,-92.60877668563371
35.74796441425209,-80.8132613472418
47.54949812473155,-110.74395677275903
44.73753340471056,-85.0243659240233
37.231269547671914,-111.10255834981149
68.02526256566111,-151.8619922196102
33.0644777658227,-116.05677114451908
62.542627808287776,-147.0073258730322
34.644067598700204,-88.33574780634348
62.298348226731676,-157.13941017930694
30.79379759401626,-104.23106513569068
31.3280773389997,-88.5879928133899
34.27316041651149,-89.36867366713119
45.10884488677405,-123.12102401795929
57.88369045214637,-133.01839372602277
45.590704014350436,-122.41286679935806
41.1052427492897,-99.49864314254138
39.27183409876552,-84.61902800168035
45.77776572106126,-69.10040860000032
31.741579385747727,-101.28380522015276
61.82361739470046,-150.7939951400994
32.9407381221538,-113.93672049740223
41.736335894067295,-71.1111208543819
44.49603100081395,-99.85609606978137
45.76507479931354,-123.35614643801922
60.40175717999078,-162.0560424382113
48.529449538089146,-93.9663494423793
33.58454516591365,-92.43741666086963
70.31657427696868,-160.05657202506666
61.39798367506053,-146.45947991663164
43.439924699744275,-95.65254121751958
46.06293813634696,-95.06780297022799
38.51886588086121,-113.536359627484
47.11153692282117,-109.7419776665989
67.92786899057731,-148.60253425634534
55.99372138302151,-159.2197626708492
35.30934545774704,-107.70025846709409
62.77277844671619,-145.87736092642695
48.291117700951986,-92.6612998202914
31.472313757145933,-97.73767103471941
36.514931154940435,-89.06441028437315
38.666075314622205,-94.13609596926229
46.926889996631594,-109.62595702206539
37.886957752542685,-91.20094038641358
64.82662832474327,-152.0495183411046
43.4049267912466,-76.48609376854452
34.81014615962339,-93.40268695379102
34.08297177474729,-108.26817230005972
48.71527786278921,-97.08068638478409
38.630981002779365,-94.50676969693575
34.005334978622066,-97.23634404693858
70.66642241375473,-159.09990998800305
35.25326107196541,-99.46519427920238
62.25372618926326,-141.27906691897945
35.13962002571603,-94.50444126269167
45.10021341024263,-70.21177149447112
36.62295415893431,-117.70060637418236
55.702486336032635,-130.80416767620193
39.909797162273335,-100.07565237281241
38.76347624064948,-104.623581735009
67.08822395889847,-145.6996349969626
59.79964190387672,-156.48783597538875
63.42527401173105,-159.90234938895915
31.81224822168893,-101.37937165775963
61.91143640075089,-154.66492923658566
40.92076094895279,-91.3172461086904
30.804727782155148,-99.99548353875949
35.933264913830584,-96.70786535914648
38.08256951308408,-83.05245656430667
56.30369842420325,-131.6759079237822
46.36315299749821,-101.20976339922711
38.345523065502725,-117.10206486874134
43.55936126682116,-88.10004517090766
39.409799084417656,-122.13688442939483
47.236964562056286,-121.51501378525109
48.76047251598051,-95.01118917180557
61.298580685717724,-152.1990417476775
41.4929982669029,-89.62205656490725
43.283211852163824,-116.29770941819598
38.958035897344004,-105.5803699021021
37.67162146255228,-88.69422052714796
45.37223839244324,-105.21108792429408
46.81289752981877,-110.39243867687283
63.18828944920844,-162.2021823241213
61.51526544181563,-152.17374655514072
69.05706887765848,-146.52760881145056
45.55358181166895,-100.6999444303366
66.19101628130716,-164.7641140816765
39.88336980084751,-113.08784465071346
33.08174357421491,-81.94751816844146
66.51894540258593,-144.96076925747303
60.422738151098144,-149.83315975898194
55.98972111504645,-160.8292504048235
31.513345810291135,-85.06925177781409
63.834059104499175,-141.21177671691473
43.71809055959231,-101.5434770820792
63.559133647769,-142.31762509097683
40.211931421399726,-74.44847838641434
44.10108769645026,-101.90727118876974
37.292900773954784,-95.63388078105736
42.37102275767228,-111.20505850389945
26.07834573967935,-80.17245681191488
33.365094738133884,-99.99063945686207
34.2650139083461,-84.20351577079495
68.40835011466721,-156.22077275012578
44.728549273116215,-102.27554813411959
61.91889024142057,-159.12716850786603
70.63405114328445,-158.95383013187532
65.52072722005705,-157.2151206003192
45.95301312419989,-104.98276169744582
46.46245022257715,-111.56140907343982
61.62040096899564,-142.62246637171654
32.87055628099207,-92.02903295830008
40.90464280634951,-120.86105945702046
38.49342181739335,-109.88250541626475
41.522974295004786,-112.66695292324428
32.099694915807035,-95.83027902971591
35.75548828732224,-94.65311310947244
38.77446961527441,-120.13290046618314
36.29703620484561,-85.51042521089022
30.58454055965472,-83.90250540183565
60.306668396413144,-144.28884008791218
65.37064761854485,-145.44796016776058
36.33352848774233,-115.09690105340466
42.21685790928807,-100.38177822584544
30.296358708481364,-83.20359202297387
28.365515105312852,-99.26262944770173
36.509909727804654,-100.27140114203404
41.98531758644593,-117.73071824115976
41.06247898346646,-79.990242851424
30.38999708787795,-82.50755109947619
41.005150691285934,-104.13873125393462
41.91390203159415,-79.59024520217925
47.34285568449167,-92.28458310344568
39.48193639675816,-113.89988191712489
37.7308242473693,-82.47338627617137
37.062534150985826,-120.66266375478074
41.046605679548506,-85.77358792210705
46.44460642134837,-106.06803428365058
31.32245301732538,-90.13060098483831
30.885271507019148,-87.08491483783163
47.314977927506916,-105.86842863851662
60.81319699740948,-153.39513243554813
62.95336762825865,-146.41384592168174
40.84328353253933,-119.79512105233152
38.31275334038279,-117.74262905823554
41.79984607506401,-103.97104462506795
46.409767970454936,-98.22063633841948
60.44555645359368,-146.26922317719175
39.55401019704193,-84.47403386113793
39.99166698245428,-111.49447703358798
36.576750008037926,-95.97158950650037
40.812858563270865,-81.61090002551744
44.4501307082859,-89.69011145619923
60.8350344288164,-148.42534408332747
29.286619343045004,-96.73542786443701
60.79441658766194,-158.63115090882576
42.16448382062317,-123.14412296998762
41.457310506325285,-117.22292262502862
65.02892972870772,-155.53074475546964
52.108104872117096,-174.90331813828274
34.2911370202531,-109.98347171907992
27.801398583668004,-98.37706160574743
63.24232094946457,-157.69127071690312
66.39510720706679,-149.34862710179476
70.21052078109277,-161.06029217944484
39.11698099462912,-118.16667368787876
33.31228160588501,-96.07380784724967
58.271786093146815,-155.7063635344555
34.34952304852433,-96.70593771359438
65.23509740992499,-154.01529287291552
44.87875799939013,-110.84953799175848
68.3086856660562,-161.0075272719295
36.10312143280733,-104.15202192293789
63.287963738929875,-160.45898322213714
29.67036278959874,-95.87559203256978
37.729856952550065,-116.24385055915451
31.85189266636816,-100.48297088592615
67.74107357808974,-146.90465302101876
34.6732463391633,-78.44209908370522
56.8248687333989,-133.28144245718582
43.62072569966867,-107.21383462078575
32.099091000673106,-81.13691566502456
40.175286769589235,-89.73383851925027
59.95014613000869,-166.8376979254172
35.8351585243297,-100.90039637768311
45.35149734638806,-90.04906960493769
46.83566898980368,-98.51457461115943
64.25676545951426,-153.26534189950664
70.51755547025755,-160.0776105997932
62.00285645963022,-165.72645489691953
37.60081075422292,-118.11315611311889
36.69979250074845,-77.91117003178648
42.689286358565724,-109.72585207996912
68.31855151049787,-156.38065181276195
71.07848766677215,-156.64719053310415
47.273848396566976,-112.49628171162614
19.384816264742025,-154.9498943276642
36.90555731678681,-111.35553364223296
63.88496553858005,-149.07109331352655
38.05926031588406,-79.61668199769501
36.70317634840161,-118.16760415024443
63.78175400652907,-150.15304575180977
44.20208664270754,-113.95414064308066
39.239215992468324,-103.6168221654843
45.634433957138796,-120.00414895660407
40.851147523444936,-100.67276147127419
33.199018972298305,-93.89829178293492
34.376164751713084,-77.92484774811278
48.1226288121501,-120.34990666997138
63.076281170797216,-154.7064763649998
48.72779074962315,-116.49605075234012
68.76234313642091,-149.114533637724
42.1482433918076,-114.15227257866505
47.52749566291237,-105.62759996802426
60.95144312832571,-157.38477061754523
39.18899009605275,-93.66750762706097
70.1975813791445,-157.8238900695129
40.5181910586315,-116.75467735013942
44.46717905092637,-122.10198634922219
45.45557042962811,-94.84093734948587
46.282531897577954,-68.13473682822458
34.64553479538854,-111.2929754959011
46.29178147488739,-88.12660115316058
70.0561498720019,-160.99174193843
57.155858279686555,-157.39565680802613
68.1959323255053,-152.79651413581323
61.59278043826042,-142.0006516499259
37.28748745921874,-92.80393047014527
37.26017230221423,-99.31743452859716
62.83171716186743,-153.48296028874694
43.78892458717263,-107.2866099006541
48.987099734944366,-119.00948397659872
47.654495514220905,-118.9339703331223
30.5559589061792,-102.79943214260322
29.942792624617066,-92.45371328904318
46.70624455491401,-95.67644015919193
32.80418380797564,-111.71297375454259
38.59820699877615,-90.14331769807585
54.97712475253542,-162.69341318678661
48.816201215306265,-112.96893074958442
67.42750550405634,-159.1184742009072
36.84756776552077,-113.19808067118196
32.99828243713908,-114.64074027995477
42.267187919679685,-100.5553465728879
41.20914541382611,-115.81251674048764
40.73276374250307,-116.04967641144995
41.83812888135102,-110.826513101285
42.91877990369782,-123.6744815100613
31.460311515198903,-98.65500416194803
39.18798148475865,-89.24021572992636
45.771611224370005,-92.90855559471046
44.79972891973007,-93.47939924511182
40.71382245286095,-88.62217021113845
35.09006397653963,-111.52968225531556
64.48005481224394,-144.13287917690485
39.283538245911394,-78.53808730715184
30.717402128780265,-103.24449284217025
48.80636883433055,-120.69804011805063
47.9482209411355,-121.35370086293764
42.7383299681553,-114.53549125511469
33.54508419982633,-110.59506874000984
44.07860650255138,-86.13895038712678
36.33280927413607,-81.22845973151321
64.91748193842386,-154.26295230211167
60.2016398907505,-141.66541054093668
48.70294153665273,-116.3367087902632
35.48900498096799,-90.61452050209463
68.73445109818957,-147.08858508979526
46.87859237488172,-116.7685039777977
44.65932895215357,-120.82219457914769
48.10687612731889,-95.7225190572621
38.049359287236605,-104.52595042697075
38.25738868332479,-109.16866377404
39.70890102701988,-90.58361286509376
38.907034878727906,-114.25625443257113
44.73552058359938,-88.93764041151734
44.23072654810723,-96.6067408731252
42.87145150459162,-121.75933238518016
46.12747853110024,-97.37703182493527
45.90940334612978,-117.40957786737746
31.531516547261106,-96.38535789588991
31.51053603446217,-111.18884551123588
65.86980186301447,-142.60941816402828
64.84889175935716,-144.31496320023558
37.94749228941349,-92.78996842245425
33.0556055295972,-81.76284691293527
41.80201155283424,-85.59952577242746
41.26115414734281,-92.99501440290877
40.70737002918548,-94.6937093800226
43.93425903841177,-121.83266097119835
69.30892108869591,-155.95922756820917
32.594345561555144,-99.96252434436389
30.808540726651955,-98.0082310453659
36.93472920129191,-98.18355165090539
47.529371348930866,-93.69884938521659
42.969421097441895,-77.65697185615305
45.01701726189201,-96.71690722376083
37.416650212298876,-117.81793412100674
34.477251187769895,-109.6819379942811
62.065901362132706,-147.92500341622855
47.22253151827759,-112.92006668778964
40.38360441997615,-120.80584674154443
43.211960475429734,-101.42316470336276
63.824701878881996,-146.76393927147825
43.98137930506722,-69.76067620306995
38.64116753955915,-95.20684614857124
31.093269949098502,-93.2413436960906
39.382123456478595,-86.40419771126649
39.830439670647074,-96.30700691678346
35.22782683506064,-114.33470380796506
37.018580821855906,-92.40520303919725
68.46202871441203,-156.7721650019518
46.50566910294917,-111.3919532399143
48.14442429228777,-108.18855632767118
36.0143807083345,-119.95722454086571
39.18972532789252,-109.70728471697721
38.89147886971579,-92.11494285708226
45.94553718504284,-96.873086732479
47.1845886047411,-96.26565141036961
38.11858502091509,-90.22316170952152
30.250810198936556,-93.97152815445075
69.18644547089723,-146.75538609646188
66.16919066832652,-154.18199109648668
39.6287092385438,-98.93432746167602
46.30612616190513,-92.24157560200129
68.63872957648715,-160.84345383945464
32.095551785004766,-111.9268928393107
47.30801675939408,-120.92079603717985
33.98133105960706,-118.00230361102511
46.240085798097596,-92.84778596907692
67.85926484217278,-154.41653365862126
31.214658558179305,-90.38818144602195
43.85302514297761,-88.21562848725057
28.495169730462113,-97.5434256523651
43.18412541615561,-102.67045594681254
29.513971017367666,-89.97557668549487
40.76112050705055,-76.14929793644517
40.371062784708464,-111.19811196330535
43.50925777206449,-115.00129107636917
43.161552302162846,-73.0706283322593
48.726876768874774,-110.19203397660083
46.33427428786172,-94.0531175401864
36.996740610076564,-106.81039121545756
33.029373580406975,-104.34298493232325
44.800621442020855,-71.1644111746989
42.82898092531749,-108.56412238812597
37.86648984239636,-96.64458264551484
62.15153957878556,-151.71115971612826
40.59633414853203,-108.93651233837369
39.185024459921635,-106.97004828698432
60.074607376624215,-141.88570094173195
67.11057753762826,-155.21528045290128
61.856182145450646,-160.85657193742168
38.7868469875025,-103.70944992126435
33.781276961167016,-115.59882313191068
35.99277278389726,-93.5405654763498
40.74734484867474,-95.76722138627927
44.70395775948117,-113.7910969945259
63.60500507712736,-160.42744085782078
62.985247414413834,-160.86107230784006
30.091562601713935,-103.88437986819264
38.546471640394266,-78.87853691432548
33.01497541551555,-81.56852005639024
31.25117445208047,-98.10776674448589
61.543094952207895,-165.05779568706575
58.261848278098554,-133.9102216142319
44.49028180910484,-121.96688645102765
58.284570046070016,-152.76580271959327
31.213174559306097,-86.4405483247775
46.67298795242574,-104.31973564052372
27.050917613471913,-80.86327699976523
55.69167385739729,-131.69808271705463
39.94476120767459,-77.55710192389488
46.6867585526984,-93.03793907428718
30.917500802957584,-95.04289138492094
36.130436502854664,-90.4144827906883
46.233455518368714,-92.60017333925656
64.54957438525197,-146.2370546137469
44.113477551967975,-109.86373606425563
36.12422917039433,-108.56535984568576
35.21268998761567,-105.53203016058382
60.94825741860238,-156.95438766193422
37.267115764966526,-76.84798749919374
66.35232440645872,-159.35192194817176
41.70652769680938,-93.15964290602061
40.26312121690546,-116.34054932399684
37.459045546989614,-95.26586653705594
66.43413575163049,-147.7835631983227
41.77766425949255,-115.96370287301346
32.37639618362871,-108.82838272973191
70.27311329809322,-152.1382434749285
42.612524707794876,-84.37646228736642
30.37561779200847,-96.70959743499077
33.47117013043648,-92.03080915885565
44.42253672149255,-101.55329019471299
36.04474924059306,-77.36707563043092
60.88292391761671,-144.562733680415
34.49731225951438,-114.0462956467758
35.23038226776187,-86.91803894360304
36.139512029098306,-109.87000574018475
40.36579710258857,-91.47716802733918
46.6187822184253,-104.27217474776444
64.10192212693194,-154.9172214785986
35.06720877692664,-76.92412260289302
33.98101968818776,-90.2277012812482
40.58494608753268,-78.28859856551918
68.87041234675526,-144.96511666700323
37.99610089190416,-95.12576521992176
41.095139068136035,-109.74488654182423
40.77493406125738,-93.85872475404507
39.18989712375,-117.05653823794454
40.54258974352702,-112.91543363210448
36.346383457558744,-103.25547618672786
42.31286497871386,-84.27308630823508
67.11016490439592,-151.97843241412363
38.34846605715278,-116.03978022417758
36.68480354320247,-89.35543987118592
68.3717346568909,-161.32827722093515
66.35543860914588,-143.41266494584335
41.84364917460513,-85.7594312044608
37.92707525159939,-92.32827777241297
48.68908989954431,-111.11917724458091
66.5505842605312,-150.6538176138296
30.654165174237157,-89.58456813321119
46.19964287510277,-69.11795978313782
36.72116482229724,-78.1125389312686
34.56709263442684,-118.6847028973203
44.46624544086875,-73.79279418377477
37.708687358227344,-79.36344185282174
45.623348952691906,-122.27156516622233
34.57945992771606,-115.68575795613401
63.49198951120381,-142.747568972621
19.416561920786954,-155.17295048756793
29.43921004423803,-97.61863632182286
66.23285776536589,-144.43099317779865
65.85323884320987,-148.13293918922483
63.10423832415259,-147.17284866101284
65.66505511059601,-144.12061953925382
46.57165711027008,-108.65797564094106
40.882079900549925,-124.15751781029164
61.4644773795995,-153.58001742234643
40.19118965381403,-120.84255310697155
66.36091975720205,-159.05000925174025
46.61124729043448,-121.41995181784065
38.57929550587485,-98.48527837547692
61.5137718771998,-158.5688436419285
35.562570415612285,-77.42456583828026
36.29522812178016,-94.3575236120005
61.05008696680041,-152.38211427187917
40.27193000103772,-93.80630207277102
46.523034693006935,-121.86345695620197
33.47380808628808,-109.51266238725718
41.735441732590374,-111.1473664100302
45.907065456758446,-102.83867566871976
55.09779159682678,-159.75767960159587
40.98570469630762,-95.28429746989555
56.03927169430176,-131.7026187820722
48.165072394448586,-120.62569025214746
45.576672937997216,-114.56370348675696
47.43036982151615,-95.81449694028413
69.94906261958529,-155.28511274231053
42.88126631529867,-124.17173676934016
55.93292194324172,-131.79510835034623
41.24148424527296,-112.12316832761853
41.83805945430191,-83.76863416898641
67.05033598950524,-160.14475468957238
35.213200650221836,-98.98883422222671
38.780672236758164,-99.3886687523506
39.23528590037645,-122.30392073881089
34.74830091412913,-111.88282179788098
67.31497319890411,-142.92735031727406
66.66394882505256,-152.82431457761834
44.22921084032208,-104.62025798424571
45.13774997976299,-106.73441217602324
38.638659709653595,-79.05083851504054
66.43361128363034,-146.7156903475378
64.4681342354641,-158.8021673303839
38.10665639724207,-96.89582377692965
44.72888161392148,-99.61089053977125
43.157860399689866,-114.73237049833332
43.0836516314951,-104.58301277833777
70.0280521622991,-144.16614883215192
61.38336890948014,-154.37593123010487
37.27582868893202,-105.67326225547443
34.49900558063068,-113.01917404311409
28.89951501255697,-100.25553165515157
36.48262596503296,-91.44032020865599
38.340897249709585,-108.51832558597239
47.323291836978896,-111.586195667207
60.18575455169649,-154.02498470518566
43.60992168240081,-111.07974050386801
38.31845835621939,-81.19089133213197
41.89201075696354,-97.2543175670884
27.51683575245238,-97.80219733623122
42.87140914969376,-105.86481778025116
41.74320720741444,-86.02199259244553
37.88510801453928,-113.16104261830837
38.16215183034171,-100.11291565179768
40.94553153155789,-82.92598195092383
69.45939510249302,-162.57000203317133
30.791668686695868,-87.38677386365221
68.47482985320092,-165.57671518737024
41.46733958113911,-78.99177097735249
44.42843480316121,-111.01276083037033
30.699169544389797,-103.96509171777669
48.91503754477395,-98.57663230832625
61.954026982177,-143.25358057932308
37.00811431059705,-104.49473163303853
67.38918928029359,-158.26985043373168
31.251335773498845,-89.52693246716335
46.422477835612845,-89.67662557520657
37.31981126615843,-107.47885662950942
42.31304875867718,-109.99078951592504
43.45445508876817,-121.26447601385117
36.55320646395076,-120.06642849565611
48.8135683338034,-103.74355706273526
38.961493645325945,-121.9506944451052
47.986823615082166,-124.66418745192223
65.70249810662425,-141.25316345313445
62.11925607331089,-164.7406444114116
39.91360424224135,-92.39847194208366
30.60035850556209,-102.78493363698244
55.66761446260624,-132.06435146857726
41.98280997957639,-100.38460346603169
42.09411229613393,-92.79276678724703
30.272798669286267,-83.87712958889213
36.452116057480325,-105.06464253171647
68.62089735500199,-164.9847819087865
64.48094944824962,-145.9662540716161
62.21762003713741,-146.51671056424786
41.14417644991435,-118.57183606217498
33.06270494392579,-90.4224593231216
40.10321236742175,-92.337437257219
18.23995989739285,-66.64420630465987
38.23335297130305,-77.92398402605274
46.09907713263429,-68.07479798175383
37.938968535360075,-107.06826845522129
44.31616795264473,-110.62536752210953
41.98689005309626,-74.41843285044646
39.664907594868865,-120.8321418382235
38.66735241379888,-102.77245581304469
68.4038053072392,-148.14120725635726
47.905662816561794,-104.00850531148635
63.36135960910893,-161.33839389321753
31.46179367499704,-92.33656879625903
41.62146173094865,-113.6807249962613
67.35888924073598,-151.81618155268737
70.62304200892237,-155.9103928618754
43.11394838467149,-118.04557154274693
64.1417711709809,-152.86939889491157
39.0077489759976,-97.90829918848206
57.79575451478141,-155.3744484237522
39.38365499950186,-117.75027283283752
44.30803980363092,-104.27738907571438
57.9166186496129,-155.22315501551134
44.21133774704045,-116.71968198020215
35.85100883001711,-102.96941426228551
61.784396721966274,-162.19156283364504
60.66156944990853,-144.20949885374205
66.3170509406581,-146.46876956801333
45.413194027853486,-101.71427222285355
45.679849538598845,-119.10468893723112
36.529338133286785,-91.92473990789279
30.69198990747411,-103.83151830516263
48.50259820924402,-113.5250186282455
29.390106959151353,-90.38853150025267
40.072297398566455,-93.29369076646478
45.463101066948624,-103.5025956340405
31.487419310773234,-102.58889187154361
59.939223038132624,-155.0032790463446
35.318931807246116,-95.63321676569159
34.37312571491485,-81.94176772829043
58.90199221842296,-160.20641107753173
42.811329081371404,-74.5399192743107
37.32904527506041,-100.39591663709238
44.679593001355315,-119.28575615634924
35.05879948865149,-110.7201137815046
34.50367572863428,-78.15046304818372
43.42965511322387,-107.77928564591161
40.68398983551329,-114.9194742918118
68.01029770023432,-158.87192218128675
43.26671674940566,-119.63144413054329
41.93163982083707,-80.56292877292113
39.211338281518294,-115.58062600874584
32.66160117335903,-82.28885799521167
59.39712606866732,-160.90359140004418
43.88316028196594,-91.45388398718968
35.706624772650144,-116.53258317396515
